gene,median_coef,fisher_stat,fisher_pval,sign_consistency,n_samples,n_sig_samples,mean_expr,pct_expr,n_positive_samples,n_negative_samples,median_dispersion,fisher_fdr,perm_pval,gradient_score,decay_pattern,cell_type
JUNB,0.00230349280170153,,1,0.8,5,4,0.647129636596193,0.321807452948827,4,1,1.06415390072431,1,,0.00230349280170153,not_significant,fibroblast
KDR,0.00240564810612905,,1,0.6,5,3,0.0636950890505928,0.0529574255403764,3,2,0.280007439212385,1,,0.00240564810612905,not_significant,fibroblast
KIT,5.20986523292874e-05,,1,0.6,5,1,0.0698324322581339,0.0585465997398884,3,2,0.273147764043404,1,,5.20986523292874e-05,not_significant,fibroblast
KITLG,-0.00147993082294191,,1,0.6,5,2,0.0795060029880585,0.0672958070445092,2,3,0.319269824637552,1,,-0.00147993082294191,not_significant,fibroblast
KLF2,0.000826294356702979,,1,0.8,5,2,0.232670872878532,0.165267581714802,4,1,0.512548111720178,1,,0.000826294356702979,not_significant,fibroblast
KLK3,0.000478721987224172,,1,0.8,5,1,0.0645764588282081,0.0552790825155583,4,1,0.274340036362321,1,,0.000478721987224172,not_significant,fibroblast
KLRB1,0.000629209760429646,,1,0.6,5,3,0.0679729569956039,0.057504003783441,3,2,0.256736720286376,1,,0.000629209760429646,not_significant,fibroblast
KLRK1,0.000903920252844354,,1,0.8,5,2,0.068209422057891,0.0549136365102056,4,1,0.254115059706549,1,,0.000903920252844354,not_significant,fibroblast
KRAS,-0.00125241379027954,61.0512625437968,2.29117792292994e-09,1,5,3,0.0986489246213872,0.0836656384019261,0,5,0.383062144872745,2.22337775990446e-08,,-0.00125241379027954,linear,fibroblast
KRT1,0.000274720646811532,,1,0.6,5,3,0.206337263669293,0.153670045250814,3,2,0.662924698633749,1,,0.000274720646811532,not_significant,fibroblast
KRT10,0.000196600300579189,,1,0.6,5,2,0.0558487483474317,0.0480561497038813,3,2,0.229936995899966,1,,0.000196600300579189,not_significant,fibroblast
KRT13,-0.000580117407524665,,1,0.6,5,2,0.0523770112965809,0.046099938734052,2,3,0.30516790166969,1,,-0.000580117407524665,not_significant,fibroblast
KRT14,-0.000188768632252587,,1,0.8,5,3,0.486924556896719,0.296118748454916,1,4,0.803129403326371,1,,-0.000188768632252587,not_significant,fibroblast
KRT15,-0.000330091097876415,,1,0.8,5,2,0.245386244182422,0.184614723174651,1,4,0.80380082659003,1,,-0.000330091097876415,not_significant,fibroblast
KRT16,-0.00111831409554511,,1,0.8,5,3,0.13500005374206,0.10569988284231,1,4,0.66913824491038,1,,-0.00111831409554511,not_significant,fibroblast
KRT17,-0.00372313148086815,249.171417627775,8.1064505113776e-48,1,5,5,0.147188752861765,0.101314530778078,0,5,0.636721912778328,6.42436203026675e-46,,-0.00372313148086815,linear,fibroblast
KRT18,-0.000714699996615439,148.755315871652,6.72077717891809e-27,1,5,3,0.162333265260058,0.123939937874179,0,5,0.46367876822027,1.42032424381136e-25,,-0.000714699996615439,linear,fibroblast
KRT19,-0.00992150022123664,277.299632996644,9.665735209361e-54,1,5,4,0.170104367079764,0.112062942700216,0,5,0.752143557747319,1.31315916915747e-51,,-0.00992150022123664,linear,fibroblast
KRT20,-0.000165498135023142,,1,0.6,5,1,0.0417575803175081,0.0365983425948816,2,3,0.183160073861852,1,,-0.000165498135023142,not_significant,fibroblast
KRT23,-0.0008829539321723,,1,0.6,5,2,0.0598471575824672,0.049668411492202,2,3,0.239408332764816,1,,-0.0008829539321723,not_significant,fibroblast
KRT24,0.000135169840945095,,1,0.6,5,1,0.0547524103313735,0.0474112449885529,3,2,0.237058893868068,1,,0.000135169840945095,not_significant,fibroblast
KRT4,0.000216830986101547,,1,0.6,5,0,0.0603415845308856,0.0523770112965809,3,2,0.262869252745301,1,,0.000216830986101547,not_significant,fibroblast
KRT5,-0.00153257000348527,102.503613523566,1.71709895445471e-17,1,5,3,0.0674892784591077,0.0544944484452422,0,5,0.297839637817121,2.14863303379793e-16,,-0.00153257000348527,linear,fibroblast
KRT6A,-0.00160515663111746,,1,0.6,5,3,0.120736911121382,0.0934681900749164,2,3,0.524130715848403,1,,-0.00160515663111746,not_significant,fibroblast
KRT6B,-0.00098410692834864,,1,0.6,5,2,0.0569880800111783,0.0498403860829563,2,3,0.326224207563165,1,,-0.00098410692834864,not_significant,fibroblast
KRT6C,-0.000658644454709558,,1,0.6,5,2,0.0793662736330707,0.0657802809634877,2,3,0.398517549304198,1,,-0.000658644454709558,not_significant,fibroblast
KRT7,-0.00352685218883793,,1,0.6,5,5,0.18672141191139,0.130711437385126,2,3,0.695505497578036,1,,-0.00352685218883793,not_significant,fibroblast
KRT8,-0.00149071135313239,,1,0.8,5,4,0.251545084213807,0.171146963036211,1,4,0.689387019432129,1,,-0.00149071135313239,not_significant,fibroblast
KRT80,-0.000712236150171127,31.8640295414985,0.000421870783023323,1,5,1,0.0474112449885529,0.0409836946591141,0,5,0.188658396010971,0.00328851733323918,,-0.000712236150171127,linear,fibroblast
KRT86,5.46891912529494e-05,,1,0.6,5,1,0.0704020980900072,0.0596644345797908,3,2,0.224394305041738,1,,5.46891912529494e-05,not_significant,fibroblast
LAG3,-9.7381720901396e-05,,1,0.8,5,0,0.0625880026226125,0.0541075056160452,1,4,0.250435628975322,1,,-9.7381720901396e-05,not_significant,fibroblast
LAIR1,0.000528643074350332,,1,0.8,5,1,0.0735728796070381,0.0620505820265056,4,1,0.336301746886141,1,,0.000528643074350332,not_significant,fibroblast
LAMP2,3.37209928810948e-05,,1,0.6,5,2,0.10479701624085,0.0871158786289326,3,2,0.546584187267174,1,,3.37209928810948e-05,not_significant,fibroblast
LAMP3,0.00114198954115273,,1,0.6,5,2,0.0501735868525425,0.0424992207401357,3,2,0.323636769574228,1,,0.00114198954115273,not_significant,fibroblast
LCN2,-0.000233747006443658,,1,0.8,5,1,0.0432086159269968,0.0379203972613046,1,4,0.196181086785175,1,,-0.000233747006443658,not_significant,fibroblast
LDLR,-0.00104437828013839,,1,0.8,5,2,0.112062942700216,0.0900609434955985,1,4,0.385438163988711,1,,-0.00104437828013839,not_significant,fibroblast
LEFTY1,-7.13991617711776e-05,,1,0.6,5,1,0.0451863237206703,0.0387910186269979,2,3,0.206608219456757,1,,-7.13991617711776e-05,not_significant,fibroblast
LEFTY2,-0.000147130499421331,,1,0.6,5,2,0.0571385577780883,0.0484968345926889,2,3,0.222848770564961,1,,-0.000147130499421331,not_significant,fibroblast
LEP,0.000235010928170699,,1,0.6,5,1,0.0371787568386771,0.0329116373055881,3,2,0.183549591182735,1,,0.000235010928170699,not_significant,fibroblast
LGALS1,-0.000502752022698152,,1,0.8,5,5,1.32921310876318,0.565054763158743,1,4,1.4738382133536,1,,-0.000502752022698152,not_significant,fibroblast
LGALS3,-0.000315460008950364,,1,0.8,5,1,0.201489729892408,0.153680793662736,1,4,0.722853629449117,1,,-0.000315460008950364,not_significant,fibroblast
LGALS3BP,0.000234451477679655,,1,0.6,5,2,0.227608370863205,0.175156120683169,3,2,0.731946061163528,1,,0.000234451477679655,not_significant,fibroblast
LGALS9,-0.00122003666362334,71.3028479232927,2.4828091625746e-11,1,5,2,0.104904500360072,0.0877392865204166,0,5,0.401021300464613,2.59467199297631e-10,,-0.00122003666362334,linear,fibroblast
LIF,0.00127167733915289,,1,0.6,5,2,0.194589249438396,0.104205853585133,3,2,0.32884142486004,1,,0.00127167733915289,not_significant,fibroblast
LIFR,0.000740512689883296,,1,0.6,5,2,0.0508829820394037,0.0448853681868504,3,2,0.272035352487241,1,,0.000740512689883296,not_significant,fibroblast
LINC02446,-0.000298516372048636,,1,0.6,5,0,0.0455410213141008,0.0389307479819857,2,3,0.201406975679986,1,,-0.000298516372048636,not_significant,fibroblast
LMNA,-0.000430623980281223,,1,0.6,5,3,0.203929619398734,0.153530315895826,2,3,0.654580113537801,1,,-0.000430623980281223,not_significant,fibroblast
LPAR5,0.000178340761487552,,1,0.8,5,0,0.0492062297795501,0.0434020873415953,4,1,0.234254370607393,1,,0.000178340761487552,not_significant,fibroblast
LTB,0.00128381046859616,,1,0.8,5,4,0.166643378440835,0.127691133635005,4,1,0.400844603980952,1,,0.00128381046859616,not_significant,fibroblast
LTBR,-0.000350908192324121,,1,0.8,5,1,0.123004826036953,0.100175199114331,1,4,0.51777663913764,1,,-0.000350908192324121,not_significant,fibroblast
LTF,0.000418554832916986,,1,0.6,5,2,0.06533959607468,0.0481851306469469,3,2,0.313456976304775,1,,0.000418554832916986,not_significant,fibroblast
LUM,0.00140967797029571,187.924673548898,5.28400141445903e-35,1,5,5,0.989606285671292,0.42420757333104,5,0,1.42735495233462,1.5227531348941e-33,,0.00140967797029571,linear,fibroblast
LY6D,-0.00105491166969489,30.8139689917647,0.000629695706729338,1,5,2,0.0509797177467029,0.0449713554822275,0,5,0.191751562662225,0.00486862290324878,,-0.00105491166969489,step_10um,fibroblast
LY75,0.000287557524131649,,1,0.6,5,0,0.0394036781065598,0.0341799499124004,3,2,0.17056485044064,1,,0.000287557524131649,not_significant,fibroblast
LYN,1.42374673801991e-07,,1,0.6,5,1,0.055096359512882,0.048346356825779,3,2,0.26341182552951,1,,1.42374673801991e-07,not_significant,fibroblast
LYZ,0.000158795784802339,,1,0.6,5,2,0.223341251330116,0.134054193492911,3,2,0.815818966050814,1,,0.000158795784802339,not_significant,fibroblast
MAF,0.00159387426366059,107.7093007485,1.54437100109929e-18,1,5,4,0.209422057890947,0.156453883938648,5,0,0.718183765044991,2.06858707330341e-17,,0.00159387426366059,linear,fibroblast
MALAT1,0.000343405987723515,160.853270714117,2.15978307155527e-29,1,5,4,6.21257134258413,0.725335081741673,5,0,2.65400669523914,5.13488425262265e-28,,0.000343405987723515,linear,fibroblast
MAML2,-0.000541935942629081,,1,0.6,5,0,0.0812579941313671,0.0701226393800316,2,3,0.354621463090283,1,,-0.000541935942629081,not_significant,fibroblast
MAP1LC3B,-0.000314939297137562,,1,0.6,5,2,0.116566527295592,0.0959833184646968,2,3,0.465465685561985,1,,-0.000314939297137562,not_significant,fibroblast
MAPK13,-0.000329332168178794,,1,0.6,5,3,0.0645227167685975,0.0549996238055827,2,3,0.317168562636467,1,,-0.000329332168178794,not_significant,fibroblast
MAPK14,0.000382079746711502,,1,0.8,5,0,0.143641776927459,0.11610434558294,4,1,0.498717748710606,1,,0.000382079746711502,not_significant,fibroblast
MARCO,0.000540359444808282,,1,0.6,5,3,0.0520653073508389,0.0445736642411084,3,2,0.27875224363397,1,,0.000540359444808282,not_significant,fibroblast
MECOM,-0.00145103076217257,,1,0.8,5,3,0.05649365306276,0.0488837774218859,1,4,0.280368111476289,1,,-0.00145103076217257,not_significant,fibroblast
MEG3,0.00119718671727379,,1,0.6,5,4,0.515612068316906,0.272439996990445,3,2,1.06782845592725,1,,0.00119718671727379,not_significant,fibroblast
MERTK,-9.63556665213994e-06,,1,0.6,5,1,0.0586325870352655,0.0505497812698174,2,3,0.242011465595463,1,,-9.63556665213994e-06,not_significant,fibroblast
MET,-0.0002584895492646,73.1180395431642,1.10452539553412e-11,1,5,1,0.0388662575104528,0.0345991379773638,0,5,0.228022259558161,1.16711516794772e-10,,-0.0002584895492646,step_10um,fibroblast
MGP,0.000671487473095863,,1,0.6,5,4,1.2901856250739,0.382600470780442,3,2,1.10275493454312,1,,0.000671487473095863,not_significant,fibroblast
MIF,-0.00194010170510493,345.387763949107,3.79327102594939e-68,1,5,5,0.566054365467502,0.341305072175586,0,5,1.10474880345788,1.80370037283894e-65,,-0.00194010170510493,linear,fibroblast
MKI67,-0.000421190837393525,,1,0.6,5,1,0.0484645893569225,0.041671593022131,2,3,0.237342359883579,1,,-0.000421190837393525,not_significant,fibroblast
MMP1,-0.00172652040750851,,1,0.6,5,3,0.238281543901888,0.0992938293367155,2,3,0.42986316896205,1,,-0.00172652040750851,not_significant,fibroblast
MMP10,-0.000546649197652326,,1,0.6,5,2,0.0405537581822286,0.0353730236357578,2,3,0.181776358439586,1,,-0.000546649197652326,not_significant,fibroblast
MMP12,-0.00274653149937469,,1,0.6,5,5,0.0706385631522943,0.0528714382449993,2,3,0.39528402293992,1,,-0.00274653149937469,not_significant,fibroblast
MMP14,-0.000965986878954508,158.292813301842,7.29272139365829e-29,1,5,3,0.350204757247117,0.236723024173178,0,5,0.815626969395522,1.65128048699263e-27,,-0.000965986878954508,linear,fibroblast
MMP16,-0.000306311469208616,,1,0.6,5,0,0.0562679364123951,0.0480131560561927,2,3,0.251299905438107,1,,-0.000306311469208616,not_significant,fibroblast
MMP19,-0.000121185609205928,,1,0.6,5,3,0.174962649268571,0.120049012758365,2,3,0.602164221062893,1,,-0.000121185609205928,not_significant,fibroblast
MMP2,0.00269770690853117,262.882779420184,1.05624208553425e-50,1,5,4,0.995818867762288,0.440899857046121,5,0,1.32264367663968,1.11609580371453e-48,,0.00269770690853117,linear,fibroblast
MMP3,-0.000296449133598908,,1,0.6,5,1,0.0495931726087471,0.0395541558734697,2,3,0.274179252307177,1,,-0.000296449133598908,not_significant,fibroblast
MMP7,-1.03733492555538e-05,,1,0.6,5,2,0.213957887722089,0.119683566753012,2,3,0.393341221565681,1,,-1.03733492555538e-05,not_significant,fibroblast
MMP8,-0.00068454238505391,,1,0.8,5,1,0.0399088534669003,0.0355557466384342,1,4,0.215238158687821,1,,-0.00068454238505391,not_significant,fibroblast
MMP9,-0.000177538306115176,,1,0.6,5,4,0.0885884110622656,0.057890946612638,2,3,0.487794507648577,1,,-0.000177538306115176,not_significant,fibroblast
MPO,-0.000541630886834616,,1,0.8,5,1,0.0523985081204252,0.0453797951352688,1,4,0.239956600795724,1,,-0.000541630886834616,not_significant,fibroblast
MRC1,0.000814025882065854,,1,0.8,5,1,0.0574610101357524,0.0464546363274826,4,1,0.293887372497561,1,,0.000814025882065854,not_significant,fibroblast
MRC2,-0.000105069223315486,,1,0.6,5,0,0.321356019648097,0.237647387598482,2,3,0.843619684091651,1,,-0.000105069223315486,not_significant,fibroblast
MS4A1,0.000229983000393038,,1,0.6,5,1,0.0538387953179918,0.0427249373905006,3,2,0.189801938876774,1,,0.000229983000393038,not_significant,fibroblast
MS4A4A,0.00102462392646119,,1,0.8,5,0,0.0404785192987736,0.034996829218483,4,1,0.21867442052622,1,,0.00102462392646119,not_significant,fibroblast
MST1R,-0.000558575822125992,,1,0.6,5,1,0.0430151445123983,0.0373184861936649,2,3,0.183547239242951,1,,-0.000558575822125992,not_significant,fibroblast
MT1X,0.000184252669822254,,1,0.8,5,3,0.380526027279469,0.229285123123059,4,1,0.87143125415403,1,,0.000184252669822254,not_significant,fibroblast
MT2A,8.43297092731929e-05,,1,0.6,5,4,1.79165278330127,0.509324247342455,3,2,2.33120517882565,1,,8.43297092731929e-05,not_significant,fibroblast
MTOR,0.000434942860208625,,1,0.8,5,1,0.0754216064576459,0.0653610928985242,4,1,0.366814900349043,1,,0.000434942860208625,not_significant,fibroblast
MTRNR2L1,-0.00159780119814187,,1,0.8,5,3,0.131818523813107,0.101422014897299,1,4,0.604095542239899,1,,-0.00159780119814187,not_significant,fibroblast
MX1,-0.00257285310101891,,1,0.8,5,5,0.176284703934994,0.12786310822576,1,4,0.644961565464976,1,,-0.00257285310101891,not_significant,fibroblast
MXRA8,6.68770972080215e-05,,1,0.6,5,3,0.361211131055387,0.252738157937165,3,2,0.920305107924859,1,,6.68770972080215e-05,not_significant,fibroblast
MYC,0.000437583627711349,,1,0.6,5,3,0.100003224523577,0.083891355052291,3,2,0.383724256276748,1,,0.000437583627711349,not_significant,fibroblast
MYH11,0.00106701224285303,,1,0.6,5,4,0.16450444446833,0.098014768317981,3,2,0.406277616100454,1,,0.00106701224285303,not_significant,fibroblast
MYL9,1.87685529049996e-06,,1,0.6,5,2,0.251545084213807,0.180659307587304,3,2,0.776289525785501,1,,1.87685529049996e-06,not_significant,fibroblast
MZB1,0.00271163447716812,,1,0.8,5,3,0.0558165031116653,0.0466911013897697,4,1,0.261247818497267,1,,0.00271163447716812,not_significant,fibroblast
MZT2A,4.36571269296822e-05,,1,0.6,5,2,9.80098240484968,0.840654793254297,3,2,1.86720051922757,1,,4.36571269296822e-05,not_significant,fibroblast
NANOG,0.000152108336868267,,1,0.6,5,2,0.0767006674763804,0.0650386405408601,3,2,0.249303908991628,1,,0.000152108336868267,not_significant,fibroblast
NCR1,-0.000188904005360109,,1,0.6,5,0,0.0307404580973161,0.0278706321141051,2,3,0.147674118641242,1,,-0.000188904005360109,not_significant,fibroblast
NDRG1,-0.00138050309124032,,1,0.8,5,4,0.298311424487032,0.205079699474403,1,4,0.858636168459268,1,,-0.00138050309124032,not_significant,fibroblast
NEAT1,0.00099745053145825,197.201087965299,6.18628011548128e-37,1,5,3,2.11102034674377,0.59755796081129,5,0,1.58932681338558,2.0286732378699e-35,,0.00099745053145825,linear,fibroblast
NFKB1,0.000233024175626115,,1,0.6,5,1,0.0655545643131227,0.0570633188946333,3,2,0.243093462482474,1,,0.000233024175626115,not_significant,fibroblast
NFKBIA,0.000453152750476599,,1,0.6,5,3,0.260369530401883,0.176456678525748,3,2,0.676779888964492,1,,0.000453152750476599,not_significant,fibroblast
NGFR,-3.72884132261763e-05,,1,0.6,5,1,0.0627922224491331,0.0530971548953642,2,3,0.207612397185082,1,,-3.72884132261763e-05,not_significant,fibroblast
NKG7,0.000299716187734517,,1,0.8,5,0,0.0492062297795501,0.0425207175639799,4,1,0.211371025681022,1,,0.000299716187734517,not_significant,fibroblast
NLRC4,-0.000576849040984744,,1,0.8,5,0,0.0403817835914744,0.0349000935111837,1,4,0.196645107393647,1,,-0.000576849040984744,not_significant,fibroblast
NLRC5,0.00123469578734594,,1,0.8,5,2,0.119726560400701,0.0979180326106818,4,1,0.52479298938119,1,,0.00123469578734594,not_significant,fibroblast
NLRP1,0.000202784882671655,,1,0.6,5,1,0.0627277319776003,0.0552575856917141,3,2,0.243011405147727,1,,0.000202784882671655,not_significant,fibroblast
NLRP2,-0.000751129780005485,,1,0.8,5,1,0.0429076603931769,0.0369207949525458,1,4,0.197445419267352,1,,-0.000751129780005485,not_significant,fibroblast
NLRP3,0.000438264673251144,,1,0.8,5,1,0.0447456388318626,0.0394574201661704,4,1,0.227905018488919,1,,0.000438264673251144,not_significant,fibroblast
NOD2,-8.69180944094838e-05,,1,0.6,5,1,0.0678869697002268,0.0581596569106914,2,3,0.243070184400107,1,,-8.69180944094838e-05,not_significant,fibroblast
NOSIP,-0.000227009180845563,16.2247368931507,0.0933772440959864,1,5,1,0.119877038167611,0.098788653976375,0,5,0.424596534273405,0.61667888288391,,-0.000227009180845563,not_significant,fibroblast
NOTCH1,0.000413310934095909,,1,0.6,5,3,0.11580339004912,0.0913077592785666,3,2,0.472131206931631,1,,0.000413310934095909,not_significant,fibroblast
NOTCH2,-3.14415903563624e-05,,1,0.6,5,0,0.112729344239389,0.0932854670722401,2,3,0.465418509212275,1,,-3.14415903563624e-05,not_significant,fibroblast
NOTCH3,-0.00027278287208661,,1,0.6,5,4,0.245966658426218,0.163741307221858,2,3,0.684973477576802,1,,-0.00027278287208661,not_significant,fibroblast
NPPB,-0.000648119339335376,,1,0.8,5,2,0.0490772488364844,0.0428646667454884,1,4,0.203486736815111,1,,-0.000648119339335376,not_significant,fibroblast
NPPC,-0.000511230388023118,,1,0.6,5,3,1.10489375194815,0.489858873351462,2,3,0.98774829205019,1,,-0.000511230388023118,not_significant,fibroblast
NPR1,0.000340417026512352,,1,0.8,5,0,0.0393176908111826,0.0344701570342982,4,1,0.193461687362007,1,,0.000340417026512352,not_significant,fibroblast
NPR2,-0.000269718771518257,,1,0.8,5,1,0.0653288476627578,0.0563969173554607,1,4,0.238264590717664,1,,-0.000269718771518257,not_significant,fibroblast
NPR3,-0.000481492776298056,,1,0.8,5,2,0.0689833077162849,0.0592989885744381,1,4,0.347985582330949,1,,-0.000481492776298056,not_significant,fibroblast
NR1H2,1.73813650040807e-05,,1,0.6,5,1,0.138224577318701,0.111761987166396,3,2,0.567075217619468,1,,1.73813650040807e-05,not_significant,fibroblast
NR1H3,-0.000407140274761095,,1,0.6,5,1,0.0853961327213904,0.0713049646914668,2,3,0.325698221438985,1,,-0.000407140274761095,not_significant,fibroblast
NR1H4,-0.000283836282969117,,1,0.6,5,0,0.0379311456732268,0.0337930070832035,2,3,0.165621487824978,1,,-0.000283836282969117,not_significant,fibroblast
NR3C1,0.00096467533023579,,1,0.8,5,3,0.0989498801552071,0.082569300385868,4,1,0.419040422309067,1,,0.00096467533023579,not_significant,fibroblast
NRG1,-1.26665064467208e-06,,1,0.6,5,0,0.0411771660737126,0.0356524823457334,2,3,0.226730659028232,1,,-1.26665064467208e-06,not_significant,fibroblast
NRG4,-0.000239006874576959,,1,0.6,5,1,0.0548169008029064,0.048582821888066,2,3,0.223337892016155,1,,-0.000239006874576959,not_significant,fibroblast
NRIP3,-0.000325924909115608,,1,0.6,5,1,0.0418113223771188,0.0370820211313778,2,3,0.224256273506897,1,,-0.000325924909115608,not_significant,fibroblast
NRXN1,0.000236453565573975,,1,0.6,5,2,0.0400055891741995,0.034222943560089,3,2,0.196901495043505,1,,0.000236453565573975,not_significant,fibroblast
NRXN3,-8.09568387177023e-05,,1,0.6,5,2,0.0626847383299118,0.0524844954158023,2,3,0.310437263204417,1,,-8.09568387177023e-05,not_significant,fibroblast
NTRK2,-7.75166356450877e-05,,1,0.6,5,1,0.0367380719498694,0.0319442802325956,2,3,0.279814397023431,1,,-7.75166356450877e-05,not_significant,fibroblast
OAS1,-0.0005484524152803,,1,0.8,5,3,0.0692627664262605,0.0598256607586229,1,4,0.361083875249858,1,,-0.0005484524152803,not_significant,fibroblast
OAS2,-7.46321985307889e-05,,1,0.6,5,1,0.0986704214452315,0.0814514655459656,2,3,0.43601673522469,1,,-7.46321985307889e-05,not_significant,fibroblast
OAS3,-0.00108940728343797,,1,0.8,5,4,0.141309371540355,0.110450680911895,1,4,0.548720339366179,1,,-0.00108940728343797,not_significant,fibroblast
OASL,-8.13336501201397e-05,,1,0.6,5,2,0.0645872072401303,0.0550318690413491,2,3,0.290677445145671,1,,-8.13336501201397e-05,not_significant,fibroblast
OLFM4,-0.00152498768892921,,1,0.6,5,2,0.088620656298032,0.0556122832851446,2,3,0.222069747626614,1,,-0.00152498768892921,not_significant,fibroblast
OLR1,0.000848263529232611,,1,0.8,5,1,0.0371250147790664,0.0322774810021819,4,1,0.159410372243806,1,,0.000848263529232611,not_significant,fibroblast
OSM,-5.61978571565504e-05,,1,0.6,5,0,0.0484860861807668,0.0436385524038823,2,3,0.233549956713428,1,,-5.61978571565504e-05,not_significant,fibroblast
OSMR,0.000469491744110441,,1,0.6,5,1,0.150638993088771,0.11730816771822,3,2,0.547902893509718,1,,0.000469491744110441,not_significant,fibroblast
OXER1,-0.000208151579812954,,1,0.8,5,0,0.0514956415189656,0.0457559895525436,1,4,0.216027810562745,1,,-0.000208151579812954,not_significant,fibroblast
OXGR1,-0.000237821146261041,,1,0.6,5,1,0.0485505766522996,0.0414351279598439,2,3,0.20830435217744,1,,-0.000237821146261041,not_significant,fibroblast
P2RX5,-0.000440389547959887,,1,0.8,5,1,0.0438320238184808,0.0383610821501123,1,4,0.169738780206925,1,,-0.000440389547959887,not_significant,fibroblast
P2RY12,0.000880753776855772,,1,0.8,5,0,0.0419188064963402,0.0374367187248084,4,1,0.166657510726408,1,,0.000880753776855772,not_significant,fibroblast
PARP1,-0.000469659870496151,,1,0.8,5,1,0.0729387233036319,0.0620720788503499,1,4,0.308420093397909,1,,-0.000469659870496151,not_significant,fibroblast
PCNA,-0.000851712517844441,46.8611367559023,1.00079984450337e-06,1,5,3,0.0868901619785677,0.0729602201274762,0,5,0.36585657886797,8.8125986307658e-06,,-0.000851712517844441,linear,fibroblast
PDCD1,-0.00071692803830073,,1,0.6,5,1,0.0546664230359964,0.0459602093790642,2,3,0.215035759147221,1,,-0.00071692803830073,not_significant,fibroblast
PDCD1LG2,0.000257335617022753,,1,0.6,5,1,0.057428764899986,0.0495716757849028,3,2,0.29885716975447,1,,0.000257335617022753,not_significant,fibroblast
PDGFA,6.52023422324586e-05,,1,0.6,5,2,0.130217010436708,0.100035469759343,3,2,0.446788614258701,1,,6.52023422324586e-05,not_significant,fibroblast
PDGFB,-0.000561232999939802,,1,0.6,5,1,0.0459602093790643,0.0392317035158055,2,3,0.202288239842558,1,,-0.000561232999939802,not_significant,fibroblast
PDGFC,-0.000196473162611964,,1,0.8,5,2,0.118006814493159,0.0979395294345261,1,4,0.521611720095259,1,,-0.000196473162611964,not_significant,fibroblast
PDGFD,-0.000222258700695156,,1,0.6,5,1,0.0562356911766287,0.0475832195793072,2,3,0.299822246027204,1,,-0.000222258700695156,not_significant,fibroblast
PDGFRA,0.00102456377151869,,1,0.8,5,3,0.279211496501392,0.195492116039855,4,1,0.760204970252737,1,,0.00102456377151869,not_significant,fibroblast
PDGFRB,-0.00047365455600539,,1,0.6,5,4,0.411836151208659,0.257145006825242,2,3,0.936963986635007,1,,-0.00047365455600539,not_significant,fibroblast
PECAM1,0.000570476025846134,,1,0.8,5,3,0.0896954974902458,0.0720036114664058,4,1,0.381088644577796,1,,0.000570476025846134,not_significant,fibroblast
PF4,0.00109045723198475,,1,0.8,5,1,0.0471962767501102,0.0408869589518149,4,1,0.200942174096594,1,,0.00109045723198475,not_significant,fibroblast
PGF,0.000271981330743064,,1,0.6,5,2,0.0660489912615411,0.0556230316970668,3,2,0.286840878109776,1,,0.000271981330743064,not_significant,fibroblast
PGR,0.000112849351910408,,1,0.8,5,1,0.0368240592452465,0.0327826563625224,4,1,0.177903267954489,1,,0.000112849351910408,not_significant,fibroblast
PHLDA2,-0.00104689012321172,,1,0.6,5,3,0.0773993142513194,0.0655223190773563,2,3,0.301773073452712,1,,-0.00104689012321172,not_significant,fibroblast
PIGR,-0.000730454421998467,,1,0.6,5,3,0.062856712920666,0.0533228715457291,2,3,0.391914731020783,1,,-0.000730454421998467,not_significant,fibroblast
PLA2R1,-0.000257908955266458,,1,0.8,5,0,0.0690800434235842,0.0595569504605694,1,4,0.374521995088054,1,,-0.000257908955266458,not_significant,fibroblast
PLAC8,0.000289809072860894,7.41567390929169,0.685705838639334,1,5,0,0.0602770940593527,0.0515171383428099,5,0,0.223626128792084,1,,0.000289809072860894,not_significant,fibroblast
PNOC,0.000346165560642849,,1,0.8,5,1,0.0597934155228565,0.0509367240990144,4,1,0.248823079007702,1,,0.000346165560642849,not_significant,fibroblast
POU5F1,-0.000390266939177581,,1,0.6,5,0,0.0692090243666498,0.0595784472844137,2,3,0.291569857723041,1,,-0.000390266939177581,not_significant,fibroblast
PPARA,-0.000251870905295187,,1,0.8,5,2,0.0542149897352666,0.0473145092812537,1,4,0.267355590000693,1,,-0.000251870905295187,not_significant,fibroblast
PPARD,-0.000505366686698558,,1,0.8,5,0,0.0751743929834367,0.064178767587089,1,4,0.311653742646323,1,,-0.000505366686698558,not_significant,fibroblast
PPARG,-0.000512040609662699,,1,0.6,5,3,0.0538925373776025,0.0462074228532734,2,3,0.238917193316274,1,,-0.000512040609662699,not_significant,fibroblast
PPBP,-0.00025518889100829,,1,0.6,5,0,0.0428754151574105,0.0371357631909885,2,3,0.210238725093968,1,,-0.00025518889100829,not_significant,fibroblast
PRF1,-0.00029289392507302,,1,0.6,5,1,0.0575684942549738,0.0499693670260219,2,3,0.212409661551483,1,,-0.00029289392507302,not_significant,fibroblast
PROK2,0.000415304767887092,,1,0.6,5,1,0.0344916538581425,0.0302352827369756,3,2,0.140311042870377,1,,0.000415304767887092,not_significant,fibroblast
PROKR1,-0.000384756216850664,,1,0.6,5,0,0.0330191214248095,0.0288487375990197,2,3,0.150131204212291,1,,-0.000384756216850664,not_significant,fibroblast
