gene,sample_id,coef,se,n_cells,pval,dispersion
RORA,Lung13,0.000105927827363367,0.000584386070067667,13609,0.856160803951973,0.366143254454282
RPL21,Lung5,0.000283185459005387,8.817107650795e-05,37735,0.0013191869034348,1.41407649784034
RPL21,Lung6,-0.000971384205623126,0.000443360494656273,3252,0.0284548347025834,1.04337023397202
RPL21,Lung9,-0.000779570734238735,0.000198420386165579,21893,8.53408949575737e-05,0.879868083122727
RPL21,Lung12,0.000337592862280939,0.000171304979400565,16548,0.0487567712432842,1.09359787431182
RPL21,Lung13,-0.000547151261584084,0.000190463349765272,13609,0.00406931713969756,1.08666101901344
RPL22,Lung5,-0.000830764453893921,9.60654316388939e-05,37735,5.24547725637034e-18,1.27452334312632
RPL22,Lung6,-0.00145796465465392,0.000606850137576325,3252,0.0162829064112921,0.841659204526407
RPL22,Lung9,-0.00330724173970281,0.000193103690681464,21893,9.37215897102496e-66,0.981828575818638
RPL22,Lung12,-0.000720908464895377,0.00024065399508825,16548,0.00273885481189979,0.91168736418597
RPL22,Lung13,-0.00250760147031788,0.000187835234312005,13609,1.18439674596497e-40,1.16482561036627
RPL32,Lung5,-4.14879619068744e-05,0.000161133432559626,37735,0.796811482771481,0.882953241932582
RPL32,Lung6,-0.00284166259174932,0.000772661635710261,3252,0.000235292938986163,0.636005153297158
RPL32,Lung9,-0.00112726540749142,0.000381032545247661,21893,0.00309191254843252,0.461043014252068
RPL32,Lung12,-0.000179776791024428,0.000347440206715534,16548,0.604854405327771,0.632760272880243
RPL32,Lung13,-0.00227368056590791,0.000267788580567536,13609,2.05607044538149e-17,0.865262676551048
RPL34,Lung5,0.000527172394438165,9.46839324773727e-05,37735,2.58113350775293e-08,1.39906522906552
RPL34,Lung6,-0.00102405164505257,0.000517089253691192,3252,0.0476568440254634,0.921139269666369
RPL34,Lung9,-0.000290342607656779,0.000270591717519028,21893,0.283274938529599,0.665846020850132
RPL34,Lung12,0.00033891777733807,0.000230762747263847,16548,0.141918257388735,0.952211473208061
RPL34,Lung13,-0.000757152502118883,0.000218209161769125,13609,0.000520754055402004,1.0417486558784
RPL37,Lung5,-0.000288794557471625,9.00252452445501e-05,37735,0.00133694693130916,1.43663721239982
RPL37,Lung6,-0.00411545056386835,0.00045727630375671,3252,2.25880362348257e-19,1.16723472171866
RPL37,Lung9,-0.0020245362534895,0.000198427214833826,21893,1.92406784396187e-24,0.959274764715308
RPL37,Lung12,-0.00011990638148194,0.000216416263463746,16548,0.57954162111082,1.02448720067504
RPL37,Lung13,-0.0033577326598629,0.000191360786350057,13609,6.31403766155723e-69,1.15350422078798
RPS4Y1,Lung5,-0.000594662313872715,0.000453701201455401,37735,0.189962007400458,0.245375242466997
RPS4Y1,Lung6,0.000632893678453679,0.00110103916045289,3252,0.565416511017894,0.411636114211009
RPS4Y1,Lung9,-0.00175480060884189,0.00083788365012891,21893,0.0362310458669617,0.164831309330049
RPS4Y1,Lung12,0.000470817764536801,0.00056551622447333,16548,0.405101329676078,0.361933911962846
RPS4Y1,Lung13,-0.00294892595705233,0.000445932785254839,13609,3.76765735588149e-11,0.498640402984725
RSPO1,Lung5,-2.79537876091726e-05,0.000411122850403019,37735,0.945790603160541,0.287520407578255
RSPO1,Lung6,0.00314179207717603,0.00213700729124692,3252,0.141512161312394,0.173724863919359
RSPO1,Lung9,0.000764198656462626,0.000761154036471105,21893,0.315378611152764,0.191537992479412
RSPO1,Lung12,-7.65027710702386e-05,0.000508257149747934,16548,0.880354520399298,0.412346534122441
RSPO1,Lung13,-0.000265606124578875,0.000940425113217369,13609,0.77761229798414,0.188855958993006
RSPO2,Lung5,-0.00092104234283606,0.000555444733377454,37735,0.0972756931700114,0.1798620700989
RSPO2,Lung6,-0.000698375021954512,0.00322770073248777,3252,0.828699973284752,0.0948718608551448
RSPO2,Lung9,-0.000678570507851499,0.000991860621007694,21893,0.493887413172643,0.128819394259971
RSPO2,Lung12,0.000743651661570109,0.000629013335524107,16548,0.23710611137479,0.30544917684363
RSPO2,Lung13,0.000953839980935511,0.00118848186543519,13609,0.4222232700021,0.135888618229028
RSPO3,Lung5,0.00078235664840021,0.00042399494124953,37735,0.0650080448608969,0.285303694511421
RSPO3,Lung6,0.00226878005398423,0.00200590629657495,3252,0.25803410240676,0.191024152652111
RSPO3,Lung9,-0.00133576996693358,0.000722210991722072,21893,0.0643775107802801,0.202631789916998
RSPO3,Lung12,-0.0002220484909212,0.000516491463181808,16548,0.667255975705541,0.404294542812636
RSPO3,Lung13,-0.000531199109201474,0.000859062075121315,13609,0.536346126102629,0.214265572136267
RUNX3,Lung5,0.000553877844155705,0.000300323458364453,37735,0.0651436559755368,0.465068353069688
RUNX3,Lung6,0.00346684452643164,0.00158526451441763,3252,0.0287484634385975,0.257013200124943
RUNX3,Lung9,0.0001935047457196,0.000516041762420653,21893,0.707676197491491,0.327289510240797
RUNX3,Lung12,-0.000115851968064603,0.00038043471918369,16548,0.760727778741597,0.584338095096905
RUNX3,Lung13,0.000405319624809243,0.00059727999614899,13609,0.49738559218506,0.356049039437659
RXRA,Lung5,0.000387351020175551,0.000321436004358066,37735,0.228178520350308,0.400624219884386
RXRA,Lung6,-0.00190401054900168,0.00145291424875987,3252,0.190034556518415,0.292866975622862
RXRA,Lung9,0.00132287639778266,0.000573583339259064,21893,0.0210918170325113,0.272358000492169
RXRA,Lung12,0.000677114756506213,0.000523200284889845,16548,0.195603641622175,0.394189338488373
RXRA,Lung13,-0.000770816978035688,0.000580943937959318,13609,0.184563139929103,0.365247060837969
RXRB,Lung5,-2.21467226024767e-06,0.000231597211979621,37735,0.992370262758887,0.59614449374271
RXRB,Lung6,-0.000188328955787431,0.000994150230771033,3252,0.849750234196831,0.487762495473935
RXRB,Lung9,-0.000373638738651329,0.00044023181377094,21893,0.396030548435925,0.380931675429445
RXRB,Lung12,-0.000826866117772471,0.000362520100773705,16548,0.0225553413286625,0.612813367668849
RXRB,Lung13,0.000697757431996352,0.000496399491003358,13609,0.159831978721674,0.45883474170263
RYK,Lung5,-0.000701689619396788,0.000269788021468392,37735,0.00929816079302948,0.480260899310577
RYK,Lung6,0.000208813266822301,0.00126392618125894,3252,0.868778680602932,0.363081204124914
RYK,Lung9,-0.00154989039414711,0.000548883520943462,21893,0.00474706394720652,0.289988544033129
RYK,Lung12,-0.000146039150524687,0.000462528381283507,16548,0.752199141817044,0.466241996986797
RYK,Lung13,-0.000446990089533751,0.000580480741097527,13609,0.441279537970895,0.366709765609434
S100A10,Lung5,-0.00174423751291568,0.000147797650358331,37735,3.83306034132818e-32,0.933289828979465
S100A10,Lung6,-0.0034995453486358,0.000706366760367757,3252,7.25950963510388e-07,0.739817637455545
S100A10,Lung9,7.72310438549055e-06,0.000463608997196238,21893,0.986708927589174,0.36015922068421
S100A10,Lung12,-0.00246280649041087,0.000356029467980236,16548,4.59932678007649e-12,0.621119735099843
S100A10,Lung13,-0.0044493864505431,0.000280559453315854,13609,1.21859051417291e-56,0.811291180361114
S100A2,Lung5,-0.000858693947584741,0.000392859231526555,37735,0.0288335499179514,0.297872027103738
S100A2,Lung6,-0.0147844417003536,0.00119926884284202,3252,6.41117697392807e-35,0.561755756308265
S100A2,Lung9,3.26018201485301e-05,0.000750508050033792,21893,0.96535105743861,0.193852349648719
S100A2,Lung12,-0.00371056970227581,0.000369007110694835,16548,8.68345869301472e-24,0.622489968118977
S100A2,Lung13,8.06607278312751e-05,0.00089544755933264,13609,0.928224696839736,0.203922007377589
S100A4,Lung5,0.000777210301834821,0.000155652951883334,37735,5.93791325993011e-07,1.06811544253975
S100A4,Lung6,0.000587084581064784,0.000563786177815319,3252,0.297724787551157,0.92185251343005
S100A4,Lung9,-0.000523831157427451,0.000295472714694145,21893,0.0762522445397137,0.626043726635833
S100A4,Lung12,-0.000678656475525957,0.000220196402228342,16548,0.00205579819677412,1.02208188078788
S100A4,Lung13,0.000193189581080597,0.000224151172322734,13609,0.388758052166388,1.0160297707993
S100A6,Lung5,-0.00298613682145653,7.87149379503732e-05,37735,1.6688055574767e-308,1.68139386993856
S100A6,Lung6,6.28934666511871e-05,0.000345889965783597,3252,0.85571547290457,1.38155620148092
S100A6,Lung9,-0.00160788882898203,0.000169072663471597,21893,1.90578005915603e-21,1.07239759177243
S100A6,Lung12,-0.00322739069302943,0.000130261972327178,16548,1.62058527631681e-135,1.69751190788479
S100A6,Lung13,-0.00297608618115676,0.000137691641642262,13609,1.32248134371221e-103,1.40442685837103
S100A8,Lung5,-0.00217157981023753,0.000318119444736676,37735,8.71306311005713e-12,0.393902905630343
S100A8,Lung6,-0.00390012441825368,0.00229380565084791,3252,0.0890772422375639,0.179273880471245
S100A8,Lung9,-0.00103831440881858,0.000675936964324565,21893,0.124511085382753,0.22769524599888
S100A8,Lung12,7.67983484590989e-05,0.00051462262131188,16548,0.881370286034109,0.406514353115664
S100A8,Lung13,0.00108554348016666,0.000958194347349698,13609,0.257254012835538,0.18909114444407
S100A9,Lung5,-0.0010893361594826,0.00013726253195775,37735,2.08552341719699e-15,0.986791397478868
S100A9,Lung6,-0.00319064113761064,0.00092629804661012,3252,0.000572099464057127,0.558557512363159
S100A9,Lung9,0.000567459848321707,0.000263206605744267,21893,0.0310876981780318,0.739517717722105
S100A9,Lung12,-3.54757532579226e-05,0.000225521841889225,16548,0.87500434039262,0.929922923441452
S100A9,Lung13,0.000249849085511014,0.000285790038562086,13609,0.381987562601353,0.831866555203586
S100B,Lung5,-0.000306814867288875,0.000228143481768131,37735,0.178679193057724,0.606990133886814
S100B,Lung6,0.00173362106936072,0.00142475098789703,3252,0.223684575878173,0.299798010088241
S100B,Lung9,0.00225207607184946,0.000605127834159755,21893,0.000197922557440402,0.267582717206525
S100B,Lung12,-7.75918972889914e-05,0.000275664895648627,16548,0.778348546346331,0.806165793740434
S100B,Lung13,-0.000423069612200881,0.000658150519647354,13609,0.52034357109323,0.317216127497579
S100P,Lung5,-0.00491820354405036,0.000251084634800908,37735,1.96377777305819e-85,0.471226233181115
S100P,Lung6,0.00325069521565496,0.00200454709875905,3252,0.104876021792713,0.187269795812571
S100P,Lung9,0.000422076484932745,0.000676251539547731,21893,0.53253482215325,0.224709356355754
S100P,Lung12,-0.000577892226829148,0.000401148583568304,16548,0.149699427604032,0.542815505307207
S100P,Lung13,-0.000916837265348737,0.000765773207562333,13609,0.231201345217065,0.254593148380129
SAA1,Lung5,0.000254423689894069,0.000213031058022238,37735,0.232359357708355,0.67225414691822
SAA1,Lung6,0.00292643840078761,0.00167346506934114,3252,0.0803377193230882,0.239061628161203
SAA1,Lung9,0.00155428830639229,0.000644822014624603,21893,0.0159344075374943,0.241526684707036
SAA1,Lung12,0.000115969069097694,0.000327291766183453,16548,0.723092096733055,0.678878505738216
SAA1,Lung13,0.00201028393754678,0.000552978497423875,13609,0.000277577083489046,0.442921397182613
SAA2,Lung5,-0.00081959057809183,0.000350963371688184,37735,0.0195298640305828,0.337604231940566
SAA2,Lung6,-0.00195222378501969,0.00188061908584632,3252,0.299235107856523,0.222352462221225
SAA2,Lung9,0.00177881082714439,0.000658431012301852,21893,0.00690087413259973,0.234255921796879
SAA2,Lung12,0.000620623868180103,0.000435376050948138,16548,0.154015833431616,0.506424227406853
SAA2,Lung13,0.00025868314526988,0.000714853219957618,13609,0.717450004605788,0.2873394640111
SAT1,Lung5,0.00156574517219715,0.000139508372697408,37735,3.1333308883219e-29,1.14154459585227
SAT1,Lung6,0.00204350839233894,0.000600472601234676,3252,0.000666096141629263,0.847550227218481
SAT1,Lung9,-0.00198916275020695,0.000277828124960161,21893,8.08607595959716e-13,0.664064697992677
SAT1,Lung12,-0.00102835140119631,0.000405320400398119,16548,0.0111764769819337,0.548299084121259
SAT1,Lung13,0.000379506229452132,0.000323619405406901,13609,0.24091891714301,0.753525158092544
SCG5,Lung5,-0.000693840508798974,0.000318882900743532,37735,0.0295666781176062,0.392996753820102
SCG5,Lung6,0.00146310469196281,0.00185300495826415,3252,0.429770243075452,0.205677253850335
SCG5,Lung9,7.0959241555815e-05,0.000639469651583225,21893,0.911643491534535,0.246222279624415
SCG5,Lung12,0.000764985273459419,0.00039954356613029,16548,0.055537414514414,0.555103643885839
SCG5,Lung13,-0.000613208510572105,0.000770461482784399,13609,0.426091506899132,0.25362508381654
SCGB3A1,Lung5,-0.000327381195153229,0.000407685620492689,37735,0.421961065003438,0.287990572929803
SCGB3A1,Lung6,0.00600371602529993,0.00114450422240735,3252,1.55697276239577e-07,0.447790083038078
SCGB3A1,Lung9,0.00327980138426527,0.00074895546311328,21893,1.19133568181054e-05,0.195614706977651
SCGB3A1,Lung12,-0.000228732426180723,0.000494433610737123,16548,0.643640323926443,0.416896125010881
SCGB3A1,Lung13,-0.000687720181474964,0.000923263451212297,13609,0.456344461918454,0.198116703545743
SEC23A,Lung5,-0.000575355019914941,0.000184830927865945,37735,0.00185276354816431,0.725937478075094
SEC23A,Lung6,-0.00191234466342649,0.000919539353450889,3252,0.0375551870995291,0.567593257519837
SEC23A,Lung9,0.000303864012930218,0.000424011772360177,21893,0.473595941550189,0.39874284664359
SEC23A,Lung12,-0.000674887442308085,0.000364158279230624,16548,0.0638421628753946,0.617908465059851
SEC23A,Lung13,-0.000804890143157383,0.00045043309738572,13609,0.0739496182224982,0.505622896565655
SEC61G,Lung5,-0.000667650553604194,0.000196286211711415,37735,0.000670383615767937,0.691518941088742
SEC61G,Lung6,-0.0120500232531925,0.000877469959505251,3252,6.46861598711682e-43,0.693920234147072
SEC61G,Lung9,-0.00208758385727272,0.000447570934565473,21893,3.09740848280463e-06,0.379247677227144
SEC61G,Lung12,-0.000608710334016438,0.00038184522415599,16548,0.110907268698027,0.578155842038969
SEC61G,Lung13,-0.000789435054301179,0.000433493710252503,13609,0.0685917770022847,0.513126945193268
SELENOP,Lung5,0.00189635747716414,0.000213804678858689,37735,7.34229936224444e-19,0.769026297139472
SELENOP,Lung6,0.003955529681738,0.000825438843574993,3252,1.65100232908654e-06,0.60054843147029
SELENOP,Lung9,0.00482679297588275,0.000503765153366483,21893,9.57059983692807e-22,0.3311966172438
SELENOP,Lung12,0.0011309565532209,0.000495624940061706,16548,0.0224964360608174,0.424818119253354
SELENOP,Lung13,0.00184461635101758,0.00045243665285304,13609,4.56065723401807e-05,0.532032566925134
SELL,Lung5,0.00381989588939544,0.000361963491386868,37735,4.90630497655588e-26,0.435151996445797
SELL,Lung6,0.00370364859787992,0.00249403517947866,3252,0.137543148978557,0.130031453483594
SELL,Lung9,0.00249289042825588,0.000786898218969565,21893,0.00153493620161594,0.180931825869899
SELL,Lung12,7.08557801622609e-05,0.000527718358368926,16548,0.893190519098453,0.396562301989303
SELL,Lung13,-0.000440738410222866,0.000926977993323944,13609,0.63446109492033,0.194599248401347
SELPLG,Lung5,0.000448721853374692,0.000346904522374245,37735,0.195837333502277,0.379387139855198
SELPLG,Lung6,-0.000411427734481435,0.00181366489523079,3252,0.820541303193919,0.221308619622835
SELPLG,Lung9,0.00165935005030679,0.000614310341339252,21893,0.00690982480382993,0.257754631811565
SELPLG,Lung12,-0.00027009925772552,0.000423318251546926,16548,0.523439522343529,0.509783955116017
SELPLG,Lung13,0.00124826781436088,0.000723186449014664,13609,0.0843354718026945,0.282387697673031
SERPINA1,Lung5,-0.00293717877925526,0.000183163519434554,37735,7.18193971508443e-58,0.836671479989673
SERPINA1,Lung6,-0.000508628099578378,0.000780173990147553,3252,0.514438665149331,0.723737291347096
SERPINA1,Lung9,0.00237073172045566,0.000408833542100575,21893,6.68030388119552e-09,0.453208955774423
SERPINA1,Lung12,-0.00649524742996583,0.000243463182770087,16548,8.34775865509154e-157,1.13976561791651
SERPINA1,Lung13,-0.0107414277552359,0.00029802384451094,13609,1.82887993187075e-284,0.838665237702133
SERPINA3,Lung5,-2.44721495221931e-05,0.000264689754604723,37735,0.926335767641566,0.528206917379217
SERPINA3,Lung6,0.00206076330050898,0.00137313604770585,3252,0.133414699916596,0.33543758011775
SERPINA3,Lung9,0.000997473220417216,0.000618519241477626,21893,0.106814184899139,0.257249581330362
SERPINA3,Lung12,-0.00099115115781259,0.000445071173812936,16548,0.0259506295583079,0.490073225761697
SERPINA3,Lung13,0.000299711630522206,0.000763347141102468,13609,0.694594092232032,0.262348679441719
SERPINB5,Lung5,-0.00161569124750469,0.000320641191455157,37735,4.68120838531361e-07,0.37472819893381
SERPINB5,Lung6,-0.00168330311548447,0.00175379743918406,3252,0.337153490449648,0.255838162126418
SERPINB5,Lung9,0.000166047233946748,0.000678215963373575,21893,0.806588498318347,0.222553411670307
SERPINB5,Lung12,-7.6959950858843e-05,0.000458490211549203,16548,0.866697221438503,0.467369515951833
SERPINB5,Lung13,-0.00122649950530229,0.000737894690155651,13609,0.096480570966305,0.265500619482852
SERPINH1,Lung5,0.000409442627281034,0.000104739793564881,37735,9.26248707802212e-05,1.25206917789028
SERPINH1,Lung6,-0.000935476032493271,0.000656356222927869,3252,0.154083043319749,0.756749662303377
SERPINH1,Lung9,-0.000507888011343135,0.000255201147546447,21893,0.0465746526890231,0.697508581917022
SERPINH1,Lung12,3.01500372729406e-05,0.000200216139779909,16548,0.880301164561402,1.04146743211955
SERPINH1,Lung13,0.000421699985094992,0.000312112622117778,13609,0.176658659091171,0.739572325732618
SFN,Lung5,-0.00317890102476219,0.000266793029162405,37735,9.85905447699511e-33,0.457147798367616
SFN,Lung6,-0.0101584554977642,0.00133041702663513,3252,2.24871840789714e-14,0.420753877984139
SFN,Lung9,-0.000267865948225861,0.00058472092468261,21893,0.646874096252302,0.270940275343288
SFN,Lung12,-0.000832937731288004,0.000364118836222772,16548,0.022164110739751,0.613078194585696
SFN,Lung13,-0.00654150223106379,0.000610986320666687,13609,9.49196750960978e-27,0.336254164163594
SIGIRR,Lung5,0.000314686542105464,0.000381256390953394,37735,0.409148231157777,0.327134240523717
SIGIRR,Lung6,0.00140737168309374,0.00199758450331652,3252,0.481098575450117,0.185038993128735
SIGIRR,Lung9,-0.000395127771749251,0.00065318546405915,21893,0.545229283960048,0.232273581141055
SIGIRR,Lung12,-0.000645318283402177,0.000482351773469839,16548,0.180942660016408,0.436661640629735
SIGIRR,Lung13,0.00153829829082457,0.000935841744236218,13609,0.100225993191519,0.191531351029532
SLC2A1,Lung5,-0.00113977294085646,0.000358378152563488,37735,0.00147090211699763,0.327259834970753
SLC2A1,Lung6,-0.00366946560563517,0.00182200470539012,3252,0.0440125225594226,0.234066078328896
SLC2A1,Lung9,-0.00123145886392288,0.00062384358544929,21893,0.0483832692376102,0.246367014550875
SLC2A1,Lung12,0.000105136286286166,0.000464506695371559,16548,0.820937256444103,0.451224006588779
SLC2A1,Lung13,0.000870345995446782,0.000565234271742258,13609,0.123609860900627,0.4069179327647
SLC2A4,Lung5,-0.00014079833405145,0.00036799070231034,37735,0.702006110238325,0.33348998276727
SLC2A4,Lung6,0.00232314568068149,0.00204141054372839,3252,0.255116292830969,0.182324592054146
SLC2A4,Lung9,-0.000395698983159037,0.00069775740929275,21893,0.570645506490051,0.211886145250558
SLC2A4,Lung12,-0.0012759303103383,0.000461982578439233,16548,0.00574734574037309,0.469413467824186
SLC2A4,Lung13,-0.00116327567633742,0.000776205329407543,13609,0.133959251316041,0.250145896096705
SLC40A1,Lung5,-0.00308440779946616,0.000196243619570204,37735,1.15237795537724e-55,0.698990303940511
SLC40A1,Lung6,0.00437140826637286,0.000896313871552879,3252,1.07659370562624e-06,0.539381805881633
SLC40A1,Lung9,0.00333660384720484,0.000586075199589574,21893,1.24729414500109e-08,0.275740549381546
SLC40A1,Lung12,0.000441827830097247,0.000432765088552429,16548,0.307282165048797,0.508676078523976
SLC40A1,Lung13,-0.00119882284745149,0.000400622538329476,13609,0.00276793414038085,0.621776389882114
SLPI,Lung5,-0.00063513587231342,0.000343869639780539,37735,0.0647434956406505,0.363670084738521
SLPI,Lung6,0.00312617186679127,0.00114242558072639,3252,0.00621091077793965,0.407462027228516
SLPI,Lung9,-0.00253041343868289,0.000556452188223627,21893,5.43114338391917e-06,0.299409530324576
SLPI,Lung12,-0.000634231994350548,0.000444141845972358,16548,0.15329351866199,0.480034296801034
SLPI,Lung13,-6.70892183294492e-05,0.00094037374774994,13609,0.943124659901172,0.18791987490395
SMAD2,Lung5,-0.000845988748510132,0.000193950441786387,37735,1.28948999469454e-05,0.717937728668558
SMAD2,Lung6,-0.00242967166325361,0.000868166870041907,3252,0.00513210384627466,0.599257454967618
SMAD2,Lung9,-0.00102147210707358,0.0003944123132934,21893,0.00960153718749705,0.436189960712361
SMAD2,Lung12,-4.47253387085301e-05,0.000385863443942616,16548,0.907724061444376,0.594518132249096
SMAD2,Lung13,-0.000389377647174331,0.000347291644561003,13609,0.262209779278005,0.681119899762304
SMAD3,Lung5,-0.000237324593878633,0.00029598033156843,37735,0.422653873517209,0.428933384228519
SMAD3,Lung6,-0.00181703112125524,0.00124018804948853,3252,0.142886683915476,0.374527720731485
SMAD3,Lung9,0.000581044809163217,0.000604882068752631,21893,0.336757408435021,0.245744382952319
SMAD3,Lung12,-9.33612540017268e-05,0.000443857580426698,16548,0.833401877525335,0.475127615323691
SMAD3,Lung13,-0.000307121000312407,0.000636619753186213,13609,0.629504382102884,0.326810077234604
SMAD4,Lung5,9.42083643109637e-05,0.000235361930237399,37735,0.688957522417524,0.572631785741239
SMAD4,Lung6,0.00047219563437104,0.00107919448123263,3252,0.661716494440301,0.410088931028852
SMAD4,Lung9,-0.000891032615490919,0.000548582440652839,21893,0.104323402313963,0.288137360093932
SMAD4,Lung12,4.63631561267804e-05,0.000446286832865986,16548,0.917259457802429,0.486117038590672
SMAD4,Lung13,0.00101369043136486,0.000578015149810588,13609,0.0794744327706876,0.365708888142896
SMARCB1,Lung5,-0.00164788012448727,0.000242982883785492,37735,1.18624135883241e-11,0.509022404766556
SMARCB1,Lung6,-0.000988757503755912,0.00123247877135367,3252,0.422407697447863,0.361064177272305
SMARCB1,Lung9,-0.00407677970843924,0.000466244878089855,21893,2.25279563934466e-18,0.358172864258986
SMARCB1,Lung12,-0.000197417073422524,0.000368447912949009,16548,0.592091751494657,0.58274673901092
SMARCB1,Lung13,-0.000818089003206924,0.000557573486573288,13609,0.142313275914461,0.378986849526496
SMO,Lung5,-0.000522751656730116,0.000303523201682055,37735,0.0850189777550093,0.418536167223885
SMO,Lung6,-0.00183173709416165,0.00146357176686592,3252,0.210732924650929,0.312221719736441
SMO,Lung9,-0.000500821236251611,0.000585891642613453,21893,0.39266087631961,0.270687235676827
SMO,Lung12,2.37895756617781e-05,0.000385174105821007,16548,0.950751429652329,0.578827586175858
SMO,Lung13,0.00153910707263524,0.000781573005007023,13609,0.0489252073776422,0.255280781757422
SNAI1,Lung5,0.000561357433476517,0.000222780306061337,37735,0.0117428092475312,0.64982379348535
SNAI1,Lung6,0.00100985309185174,0.00134651537184817,3252,0.453269660745549,0.329447762698867
SNAI1,Lung9,0.000135230607598964,0.000468883173415742,21893,0.773032895047159,0.368418691623484
SNAI1,Lung12,-0.000133703117998317,0.000292390681184936,16548,0.647472980539939,0.763862843085042
SNAI1,Lung13,0.000328344508209999,0.000645450295970212,13609,0.610958240152496,0.332579695280052
SNAI2,Lung5,0.000132783463096269,0.000217340003033884,37735,0.541233936340794,0.65821087187676
SNAI2,Lung6,-0.000831144096807842,0.000894881944098006,3252,0.3530056340646,0.549030785544619
SNAI2,Lung9,-0.000731943911833173,0.000355052448627931,21893,0.0392544806408757,0.511578152358817
SNAI2,Lung12,0.000726557227074569,0.000314218763313143,16548,0.0207630529543218,0.719593282177897
SNAI2,Lung13,0.00117163967534849,0.000438618156331331,13609,0.00755791327535378,0.534524314058816
SOD1,Lung5,-0.000799202225057725,0.000212767387487435,37735,0.000172495477347807,0.655102440862742
SOD1,Lung6,-0.000489676967745827,0.000873691948394497,3252,0.575159801112387,0.572717046038699
SOD1,Lung9,-0.00127640480568599,0.000405165645991412,21893,0.00163087079601586,0.433617882234731
SOD1,Lung12,9.5626361715173e-05,0.000387911741722044,16548,0.805282998323944,0.579001795662213
SOD1,Lung13,-0.00189516603077104,0.000408151801778608,13609,3.42909182174738e-06,0.561210148072164
SOD2,Lung5,0.00340187837871032,9.23718003318558e-05,37735,6.5555911819386e-297,2.18068686498494
SOD2,Lung6,0.00184750618279244,0.000550606291958939,3252,0.000792493502363501,0.995450178257262
SOD2,Lung9,-0.000841229671305967,0.000148850976194639,21893,1.59063764502866e-08,1.45433028105082
SOD2,Lung12,-0.000407320339126559,0.000282072509401426,16548,0.148731361046221,0.842308123896806
SOD2,Lung13,0.00277970614718724,0.000157726346357374,13609,1.62335702372756e-69,1.83581184705128
SOSTDC1,Lung5,-0.000841251931898051,0.000419426566376956,37735,0.044886211794439,0.276971884328867
SOSTDC1,Lung6,0.000573458993505293,0.00226245676990552,3252,0.799907064024553,0.176409393533937
SOSTDC1,Lung9,0.000426037203335456,0.000740162852127424,21893,0.564886069142326,0.196012355139529
SOSTDC1,Lung12,0.000105346226726259,0.000444558070797764,16548,0.81268128434354,0.493620910958092
SOSTDC1,Lung13,-0.00135100523559661,0.000895041965724604,13609,0.131188348900819,0.204134829786144
SOX2,Lung5,-0.00109670579332113,0.000316628677104003,37735,0.000532806332571302,0.388281964637854
SOX2,Lung6,-0.00881953527772549,0.00174828900334071,3252,4.54312653084006e-07,0.285313392767804
SOX2,Lung9,0.00112530042485843,0.000606925355813944,21893,0.0637248258172821,0.261812718156947
SOX2,Lung12,-0.000664055270702632,0.000374000692454257,16548,0.0758078490386914,0.597990879361253
SOX2,Lung13,-0.000424065290331782,0.000718868321137375,13609,0.55525315418903,0.285629086548723
SOX4,Lung5,-0.00273213015570293,0.000205928618852527,37735,3.57947151701266e-40,0.614865867461211
SOX4,Lung6,-0.00150592161683928,0.00116498374309732,3252,0.196130539808268,0.413473927375883
SOX4,Lung9,-0.00591208890940427,0.000315695320346729,21893,2.97147069672473e-78,0.591296036718019
SOX4,Lung12,-0.000710414113668196,0.000260412432278605,16548,0.00637129335447242,0.826922537478672
SOX4,Lung13,-0.00120650994428096,0.000552106611307807,13609,0.0288680032122577,0.393050326314723
SOX9,Lung5,-0.00383478330397199,0.000248519127694512,37735,1.0201967750925e-53,0.483710922834351
SOX9,Lung6,-0.007264714836814,0.00170995376850117,3252,2.1521998679904e-05,0.27533604152201
SOX9,Lung9,-0.00215559180280029,0.000542119750150605,21893,7.00169596612738e-05,0.305942701050453
SOX9,Lung12,-7.66974925224905e-05,0.000336787152093801,16548,0.81985394538705,0.665111078837729
SOX9,Lung13,-0.00026812970525626,0.000808977341203144,13609,0.740310049548695,0.23829569012446
SPARCL1,Lung5,-6.0446191108958e-05,0.000123222201355455,37735,0.623747397261848,1.27830040348243
SPARCL1,Lung6,0.00132535243643909,0.00047391356443978,3252,0.00516414833106827,1.02536687662528
SPARCL1,Lung9,0.00254753051001658,0.000359942254816883,21893,1.46662922087619e-12,0.509224584047381
SPARCL1,Lung12,-0.000229062886470939,0.000361185415693428,16548,0.525951941071499,0.627284046844142
SPARCL1,Lung13,0.00294767658071553,0.000376594104183972,13609,4.98863517082331e-15,0.70506028767123
SPINK1,Lung5,-0.00401710916282936,0.000320734643242691,37735,5.46892322708913e-36,0.349587440507847
SPINK1,Lung6,0.00321231550413672,0.00193701286638912,3252,0.0972395300688963,0.195198401495758
SPINK1,Lung9,0.00143562554045306,0.000839008030097996,21893,0.0870628961350314,0.166017689804237
SPINK1,Lung12,-0.000561155566424015,0.000305379985186943,16548,0.066126533114804,0.731464437875922
SPINK1,Lung13,0.00288985967221637,0.000862393958154683,13609,0.000805278827486042,0.23338090788104
SPOCK2,Lung5,0.00209771631604574,0.000296729251655294,37735,1.55534959737816e-12,0.497566809259784
